#,id,data_utworzenia,typ_wniosku,powod_operatora,opoznienie,nr_referencyjny,jezyk,kanal,partner,kod_kraju,stan_wniosku,typ_podrozy,zrodlo_polecenia,kwota_rekompensaty_oryginalna,kwota_rekompensaty,liczba_pasazerow,oplata_za_usluge_procent,oplata_za_usluge_prawnicza_procent,roznica_kwot_oryg_reko
1013,2086595,2017-07-03 14:26:52.415270,opozniony,pogoda,> 3h,E81C7E79,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1014,2083427,2017-06-19 13:49:55.598673,opozniony,pogoda,> 3h,78A27F0D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1015,2048051,2017-01-07 23:07:50.046773,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1016,2086547,2017-07-03 14:12:44.076642,opozniony,pogoda,> 3h,BB2A8365,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1017,2083547,2017-06-20 09:40:07.299166,opozniony,pogoda,> 3h,2A21021A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1018,2086718,2017-07-04 08:27:14.840968,opozniony,pogoda,> 3h,25C50AD4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1019,2086733,2017-07-04 08:30:31.786456,opozniony,pogoda,> 3h,6E1F1E8C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1020,2084249,2017-06-22 06:13:36.276049,opozniony,pogoda,> 3h,2AA73F86,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1021,2086807,2017-07-04 08:55:51.332823,opozniony,pogoda,> 3h,C2170CD9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1022,2084291,2017-06-22 07:44:13.926301,opozniony,pogoda,> 3h,51771050,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1023,2083854,2017-06-21 08:48:38.716816,opozniony,pogoda,> 3h,8F469550,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1024,2086837,2017-07-04 09:49:32.322879,opozniony,pogoda,> 3h,37C67C05,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1025,2083876,2017-06-21 09:19:43.993927,opozniony,pogoda,> 3h,6E1F1E8C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1026,2084500,2017-06-22 12:27:36.324863,opozniony,brak powodu,> 3h,12D13E7B,en,bezposredni,,PL,wyplacony,,,750.00,260.00,3,25,25,490
1027,2084502,2017-06-22 12:40:15.272428,opozniony,brak powodu,> 3h,83BE264E,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1028,2084499,2017-06-22 12:07:06.853685,opozniony,brak powodu,> 3h,83BE264E,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1029,2092697,2017-07-19 11:42:41.685719,opozniony,pogoda,> 3h,0864DBC9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1030,2086896,2017-07-04 11:28:45.760150,opozniony,pogoda,> 3h,F26D045D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1031,2084724,2017-06-23 09:17:45.784606,opozniony,pogoda,> 3h,CCBFE57A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1032,2089971,2017-07-11 07:43:37.889268,opozniony,pogoda,> 3h,2A5B3B2F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1033,2044597,2016-12-12 14:31:28.681478,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,250.00,125.00,1,25,25,125
1034,2084878,2017-06-23 13:54:41.982737,opozniony,pogoda,> 3h,4C35DE94,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1035,2087080,2017-07-05 08:46:28.035729,opozniony,pogoda,> 3h,7F7A44AD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1036,2087132,2017-07-05 10:09:00.810046,opozniony,pogoda,> 3h,4903D1C9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1037,2085108,2017-06-26 06:03:02.574135,opozniony,pogoda,> 3h,AF575F26,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1038,2096363,2017-07-28 10:16:40.293934,opozniony,pogoda,> 3h,634E6F0D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1039,2044734,2016-12-13 14:22:59.848749,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1040,2087192,2017-07-05 10:26:15.752595,opozniony,pogoda,> 3h,E1FE73E6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1041,2092837,2017-07-19 12:41:48.955151,opozniony,pogoda,> 3h,AA3AAC73,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1042,2087419,2017-07-05 12:47:01.943996,opozniony,pogoda,> 3h,08B08CAD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1043,2092865,2017-07-19 13:35:55.125382,opozniony,pogoda,> 3h,AEB0063C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1044,2096470,2017-07-28 12:02:29.854169,opozniony,pogoda,> 3h,C1763875,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1045,2049930,2017-01-19 08:51:18.238608,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1046,2087698,2017-07-06 08:23:22.215374,opozniony,pogoda,> 3h,EA9EB2F9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1047,2087688,2017-07-06 08:04:17.904755,opozniony,pogoda,> 3h,84CA347E,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1048,2087855,2017-07-06 10:13:47.631077,opozniony,pogoda,> 3h,6BABB92D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1049,2090647,2017-07-12 12:45:51.382408,opozniony,pogoda,> 3h,0438A1A4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1050,2092996,2017-07-20 08:48:06.989310,opozniony,pogoda,> 3h,F6A8DBC1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1051,2096540,2017-07-28 12:12:52.164659,opozniony,pogoda,> 3h,333C4D4D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1052,2090663,2017-07-12 12:56:57.379529,opozniony,pogoda,> 3h,86A12153,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1053,2096593,2017-07-28 12:24:11.849619,opozniony,pogoda,> 3h,0066BC6D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1054,2090703,2017-07-12 13:23:28.669042,opozniony,pogoda,> 3h,EA3A7837,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1055,2088256,2017-07-06 13:47:00.238588,opozniony,pogoda,> 3h,C5A1B31A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1056,2096616,2017-07-28 12:30:28.220316,opozniony,pogoda,> 3h,4A2E1F26,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1057,2088294,2017-07-06 14:01:38.299236,opozniony,pogoda,> 3h,114474DA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1058,2090802,2017-07-13 06:58:06.318361,opozniony,pogoda,> 3h,9F1CE19F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1059,2093122,2017-07-20 10:29:47.960853,opozniony,pogoda,> 3h,7EE14A10,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1060,2048232,2017-01-09 13:23:08.392265,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1061,2055030,2017-02-20 08:27:29.881417,opozniony,brak powodu,> 3h,B4EFDF34,pl,bezposredni,,PL,wyplacony,,,500.00,100.00,2,25,25,400
1062,2090852,2017-07-13 09:43:40.139249,opozniony,pogoda,> 3h,C2E2D4FC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1063,2059791,2017-03-14 08:53:05.419309,opozniony,brak powodu,> 3h,C5E4D3D2,en,bezposredni,,PL,wyplacony,,,375.00,50.00,3,0,0,325
1064,2048028,2017-01-05 23:07:24.331880,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1065,2093165,2017-07-20 10:38:36.666284,opozniony,pogoda,> 3h,930F4905,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1066,2048315,2017-01-10 08:38:03.226291,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1067,2048036,2017-01-06 23:06:20.592453,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1068,2048068,2017-01-08 23:07:09.653480,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1069,2088965,2017-07-07 13:39:35.221678,opozniony,pogoda,> 3h,2BFFA4DD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1070,2048189,2017-01-09 10:41:34.993949,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1071,2048203,2017-01-09 12:02:00.793777,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1072,2091188,2017-07-13 13:43:56.712417,opozniony,pogoda,> 3h,FD2616C1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1073,2048270,2017-01-09 23:12:16.570477,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1074,2091318,2017-07-14 07:10:53.936473,opozniony,pogoda,> 3h,B6278D12,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1075,2048222,2017-01-09 12:54:20.721183,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1076,2050496,2017-01-24 09:54:50.476194,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1077,2051243,2017-01-27 13:46:20.723079,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250
1078,33297,2015-02-04 20:02:01.750881,opozniony,brak powodu,> 3h,AF1D5439,da,posredni,,DK,wyplacony,,,1800.00,600.00,2,35,15,1200
1079,2050601,2017-01-24 14:43:19.504982,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1080,2093740,2017-07-21 12:20:08.014350,opozniony,pogoda,> 3h,6AC9F156,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1081,2091665,2017-07-17 09:05:18.375708,opozniony,pogoda,> 3h,CE4E8585,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1082,2096996,2017-07-31 09:57:57.997131,opozniony,pogoda,> 3h,9EAFA5BD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1083,2045670,2016-12-17 23:05:09.380080,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1084,2095197,2017-07-26 09:03:31.060920,opozniony,pogoda,> 3h,9421C90A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1085,2095334,2017-07-26 10:58:25.233530,opozniony,pogoda,> 3h,F938C98D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1086,2095463,2017-07-26 12:50:34.975523,opozniony,pogoda,> 3h,F65EDAE2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1087,2095742,2017-07-27 08:44:38.269005,opozniony,pogoda,> 3h,9F1CE19F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1088,29332,2014-12-28 20:56:12.636921,opozniony,strajk,> 3h,76C22B55,sv,bezposredni,,SE,wyplacony,,,500.00,250.00,2,25,0,250
1089,55116,2015-11-19 11:27:36.211680,opozniony,strajk,> 3h,E1582D47,pt,bezposredni,,PT,wyplacony,,,800.00,200.00,2,25,0,600
1090,2045075,2016-12-14 23:05:04.996147,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1091,2053774,2017-02-10 11:25:39.501458,opozniony,pogoda,> 3h,CE1F4D86,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250
1092,2048736,2017-01-11 23:09:22.285593,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1093,2048958,2017-01-12 15:50:48.641802,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1094,2048913,2017-01-12 15:15:23.480186,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1095,2046340,2016-12-22 10:57:13.809286,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1096,2041209,2016-11-16 14:39:41.854723,anulowany,brak powodu,> 2h,4BC8C532,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1097,2052466,2017-02-06 09:56:38.881706,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250
1098,2046665,2016-12-26 23:05:20.667805,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1099,2047019,2016-12-28 23:05:15.839561,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1100,2044624,2016-12-13 08:17:59.656945,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1101,2044620,2016-12-13 08:08:00.108683,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1102,2044627,2016-12-13 08:40:05.273187,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1103,2044683,2016-12-13 09:33:27.047969,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
1104,2044630,2016-12-13 08:49:06.702263,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
1105,2094603,2017-07-25 07:51:48.725260,opozniony,pogoda,> 3h,91CEF3A6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1106,2100904,2017-08-10 10:56:12.394670,opozniony,pogoda,> 3h,B1FB4DA2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1107,2101144,2017-08-10 22:51:41.592543,opozniony,pogoda,> 3h,0A021ABF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
1108,2053527,2017-02-09 10:58:26.459053,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250
1109,2001251,2016-01-25 11:09:32.596379,opozniony,brak powodu,> 3h,273CE13A,en,bezposredni,,PL,wyplacony,,,250.00,50.00,1,25,25,200
