#,id,data_utworzenia,typ_wniosku,powod_operatora,opoznienie,nr_referencyjny,jezyk,kanal,partner,kod_kraju,stan_wniosku,typ_podrozy,zrodlo_polecenia,kwota_rekompensaty_oryginalna,kwota_rekompensaty,liczba_pasazerow,oplata_za_usluge_procent,oplata_za_usluge_prawnicza_procent,roznica_rek,rek_per1pas
1149,2048036,2017-01-06 23:06:20.592453,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1150,2048068,2017-01-08 23:07:09.653480,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1151,2088965,2017-07-07 13:39:35.221678,opozniony,pogoda,> 3h,2BFFA4DD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1152,2048189,2017-01-09 10:41:34.993949,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1153,2048203,2017-01-09 12:02:00.793777,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1154,2091188,2017-07-13 13:43:56.712417,opozniony,pogoda,> 3h,FD2616C1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1155,2048270,2017-01-09 23:12:16.570477,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1156,2091318,2017-07-14 07:10:53.936473,opozniony,pogoda,> 3h,B6278D12,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1157,2048222,2017-01-09 12:54:20.721183,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1158,2050496,2017-01-24 09:54:50.476194,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1159,2051243,2017-01-27 13:46:20.723079,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250,125
1160,33297,2015-02-04 20:02:01.750881,opozniony,brak powodu,> 3h,AF1D5439,da,posredni,,DK,wyplacony,,,1800.00,600.00,2,35,15,1200,600
1161,2050601,2017-01-24 14:43:19.504982,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1162,2093740,2017-07-21 12:20:08.014350,opozniony,pogoda,> 3h,6AC9F156,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1163,2091665,2017-07-17 09:05:18.375708,opozniony,pogoda,> 3h,CE4E8585,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1164,2096996,2017-07-31 09:57:57.997131,opozniony,pogoda,> 3h,9EAFA5BD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1165,2045670,2016-12-17 23:05:09.380080,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1166,2095197,2017-07-26 09:03:31.060920,opozniony,pogoda,> 3h,9421C90A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1167,2095334,2017-07-26 10:58:25.233530,opozniony,pogoda,> 3h,F938C98D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1168,2095463,2017-07-26 12:50:34.975523,opozniony,pogoda,> 3h,F65EDAE2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1169,2095742,2017-07-27 08:44:38.269005,opozniony,pogoda,> 3h,9F1CE19F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1170,29332,2014-12-28 20:56:12.636921,opozniony,strajk,> 3h,76C22B55,sv,bezposredni,,SE,wyplacony,,,500.00,250.00,2,25,0,250,125
1171,55116,2015-11-19 11:27:36.211680,opozniony,strajk,> 3h,E1582D47,pt,bezposredni,,PT,wyplacony,,,800.00,200.00,2,25,0,600,300
1172,2045075,2016-12-14 23:05:04.996147,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1173,2053774,2017-02-10 11:25:39.501458,opozniony,pogoda,> 3h,CE1F4D86,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250,125
1174,2048736,2017-01-11 23:09:22.285593,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1175,2048958,2017-01-12 15:50:48.641802,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1176,2048913,2017-01-12 15:15:23.480186,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1177,2046340,2016-12-22 10:57:13.809286,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1178,2041209,2016-11-16 14:39:41.854723,anulowany,brak powodu,> 2h,4BC8C532,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1179,2052466,2017-02-06 09:56:38.881706,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250,125
1180,2046665,2016-12-26 23:05:20.667805,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1181,2047019,2016-12-28 23:05:15.839561,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1182,2044624,2016-12-13 08:17:59.656945,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1183,2044620,2016-12-13 08:08:00.108683,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1184,2044627,2016-12-13 08:40:05.273187,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1185,2044683,2016-12-13 09:33:27.047969,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1186,2044630,2016-12-13 08:49:06.702263,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1187,2094603,2017-07-25 07:51:48.725260,opozniony,pogoda,> 3h,91CEF3A6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1188,2100904,2017-08-10 10:56:12.394670,opozniony,pogoda,> 3h,B1FB4DA2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1189,2037259,2016-10-06 08:43:38.511499,opozniony,strajk,> 3h,7E5BF543,en,bezposredni,,PL,wyplacony,,,300.00,299.00,1,25,25,1,1
1190,2101144,2017-08-10 22:51:41.592543,opozniony,pogoda,> 3h,0A021ABF,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1191,2053527,2017-02-09 10:58:26.459053,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,US,wyplacony,,,500.00,250.00,2,25,25,250,125
1192,2001251,2016-01-25 11:09:32.596379,opozniony,brak powodu,> 3h,273CE13A,en,bezposredni,,PL,wyplacony,,,250.00,50.00,1,25,25,200,200
